expert,dataset,category,k_shot,seed,support_set_id,metrics_path,num_predictions,num_success,num_failed,average_tool_calls,average_runtime_ms,abstention_rate
patchcore,mvtec,metal_nut,2,1,mvtec_metal_nut_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k2/seed1/mvtec_metal_nut_k2_seed1/metrics.json,115,115,0,1.0,36.44114713913397,0.0
patchcore,mvtec,metal_nut,2,2,mvtec_metal_nut_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k2/seed2/mvtec_metal_nut_k2_seed2/metrics.json,115,115,0,1.0,36.24610971740407,0.0
patchcore,mvtec,metal_nut,2,3,mvtec_metal_nut_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k2/seed3/mvtec_metal_nut_k2_seed3/metrics.json,115,115,0,1.0,36.47811150927421,0.0
patchcore,mvtec,metal_nut,2,4,mvtec_metal_nut_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k2/seed4/mvtec_metal_nut_k2_seed4/metrics.json,115,115,0,1.0,36.69549085645248,0.0
patchcore,mvtec,metal_nut,4,0,mvtec_metal_nut_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k4/seed0/mvtec_metal_nut_k4_seed0/metrics.json,115,115,0,1.0,42.2166917078278,0.0
patchcore,mvtec,metal_nut,4,1,mvtec_metal_nut_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k4/seed1/mvtec_metal_nut_k4_seed1/metrics.json,115,115,0,1.0,42.17337776157681,0.0
patchcore,mvtec,metal_nut,4,2,mvtec_metal_nut_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k4/seed2/mvtec_metal_nut_k4_seed2/metrics.json,115,115,0,1.0,42.13673445882033,0.0
patchcore,mvtec,metal_nut,4,3,mvtec_metal_nut_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k4/seed3/mvtec_metal_nut_k4_seed3/metrics.json,115,115,0,1.0,42.16202772121228,0.0
patchcore,mvtec,metal_nut,4,4,mvtec_metal_nut_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k4/seed4/mvtec_metal_nut_k4_seed4/metrics.json,115,115,0,1.0,42.161546232502744,0.0
patchcore,mvtec,metal_nut,8,0,mvtec_metal_nut_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k8/seed0/mvtec_metal_nut_k8_seed0/metrics.json,115,115,0,1.0,53.3822633801838,0.0
patchcore,mvtec,metal_nut,8,1,mvtec_metal_nut_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k8/seed1/mvtec_metal_nut_k8_seed1/metrics.json,115,115,0,1.0,53.5712036891314,0.0
patchcore,mvtec,metal_nut,8,2,mvtec_metal_nut_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k8/seed2/mvtec_metal_nut_k8_seed2/metrics.json,115,115,0,1.0,53.29485050017905,0.0
patchcore,mvtec,metal_nut,8,3,mvtec_metal_nut_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k8/seed3/mvtec_metal_nut_k8_seed3/metrics.json,115,115,0,1.0,53.08360500139711,0.0
patchcore,mvtec,metal_nut,8,4,mvtec_metal_nut_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/metal_nut/k8/seed4/mvtec_metal_nut_k8_seed4/metrics.json,115,115,0,1.0,53.105871322686255,0.0
patchcore,mvtec,pill,1,0,mvtec_pill_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k1/seed0/mvtec_pill_k1_seed0/metrics.json,167,167,0,1.0,40.49132077837597,0.0
patchcore,mvtec,pill,1,1,mvtec_pill_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k1/seed1/mvtec_pill_k1_seed1/metrics.json,167,167,0,1.0,40.24672751178307,0.0
patchcore,mvtec,pill,1,2,mvtec_pill_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k1/seed2/mvtec_pill_k1_seed2/metrics.json,167,167,0,1.0,40.22910788482401,0.0
patchcore,mvtec,pill,1,3,mvtec_pill_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k1/seed3/mvtec_pill_k1_seed3/metrics.json,167,167,0,1.0,40.37053732642023,0.0
patchcore,mvtec,pill,1,4,mvtec_pill_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k1/seed4/mvtec_pill_k1_seed4/metrics.json,167,167,0,1.0,40.229550514699234,0.0
patchcore,mvtec,pill,2,0,mvtec_pill_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k2/seed0/mvtec_pill_k2_seed0/metrics.json,167,167,0,1.0,43.617819136142465,0.0
patchcore,mvtec,pill,2,1,mvtec_pill_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k2/seed1/mvtec_pill_k2_seed1/metrics.json,167,167,0,1.0,42.89475963018768,0.0
patchcore,mvtec,pill,2,2,mvtec_pill_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k2/seed2/mvtec_pill_k2_seed2/metrics.json,167,167,0,1.0,42.9707414834498,0.0
patchcore,mvtec,pill,2,3,mvtec_pill_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k2/seed3/mvtec_pill_k2_seed3/metrics.json,167,167,0,1.0,42.928463684584564,0.0
patchcore,mvtec,pill,2,4,mvtec_pill_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k2/seed4/mvtec_pill_k2_seed4/metrics.json,167,167,0,1.0,43.08566205973129,0.0
patchcore,mvtec,pill,4,0,mvtec_pill_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k4/seed0/mvtec_pill_k4_seed0/metrics.json,167,167,0,1.0,48.400906471585756,0.0
patchcore,mvtec,pill,4,1,mvtec_pill_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k4/seed1/mvtec_pill_k4_seed1/metrics.json,167,167,0,1.0,48.57994676260891,0.0
patchcore,mvtec,pill,4,2,mvtec_pill_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k4/seed2/mvtec_pill_k4_seed2/metrics.json,167,167,0,1.0,48.33351308898164,0.0
patchcore,mvtec,pill,4,3,mvtec_pill_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k4/seed3/mvtec_pill_k4_seed3/metrics.json,167,167,0,1.0,48.712239713647854,0.0
patchcore,mvtec,pill,4,4,mvtec_pill_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k4/seed4/mvtec_pill_k4_seed4/metrics.json,167,167,0,1.0,48.521698870790935,0.0
patchcore,mvtec,pill,8,0,mvtec_pill_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k8/seed0/mvtec_pill_k8_seed0/metrics.json,167,167,0,1.0,59.36056611889382,0.0
patchcore,mvtec,pill,8,1,mvtec_pill_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k8/seed1/mvtec_pill_k8_seed1/metrics.json,167,167,0,1.0,61.07279876509157,0.0
patchcore,mvtec,pill,8,2,mvtec_pill_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k8/seed2/mvtec_pill_k8_seed2/metrics.json,167,167,0,1.0,59.486986545728755,0.0
patchcore,mvtec,pill,8,3,mvtec_pill_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k8/seed3/mvtec_pill_k8_seed3/metrics.json,167,167,0,1.0,59.396765728113046,0.0
patchcore,mvtec,pill,8,4,mvtec_pill_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/pill/k8/seed4/mvtec_pill_k8_seed4/metrics.json,167,167,0,1.0,59.197309643760725,0.0
patchcore,mvtec,screw,1,0,mvtec_screw_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k1/seed0/mvtec_screw_k1_seed0/metrics.json,160,160,0,1.0,34.55616782375728,0.0
patchcore,mvtec,screw,1,1,mvtec_screw_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k1/seed1/mvtec_screw_k1_seed1/metrics.json,160,160,0,1.0,34.62468639554572,0.0
patchcore,mvtec,screw,1,2,mvtec_screw_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k1/seed2/mvtec_screw_k1_seed2/metrics.json,160,160,0,1.0,34.50467151560588,0.0
patchcore,mvtec,screw,1,3,mvtec_screw_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k1/seed3/mvtec_screw_k1_seed3/metrics.json,160,160,0,1.0,34.56415233958978,0.0
patchcore,mvtec,screw,1,4,mvtec_screw_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k1/seed4/mvtec_screw_k1_seed4/metrics.json,160,160,0,1.0,34.51133108756039,0.0
patchcore,mvtec,screw,2,0,mvtec_screw_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k2/seed0/mvtec_screw_k2_seed0/metrics.json,160,160,0,1.0,37.552084265917074,0.0
patchcore,mvtec,screw,2,1,mvtec_screw_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k2/seed1/mvtec_screw_k2_seed1/metrics.json,160,160,0,1.0,37.367069216270465,0.0
patchcore,mvtec,screw,2,2,mvtec_screw_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k2/seed2/mvtec_screw_k2_seed2/metrics.json,160,160,0,1.0,37.36223429586971,0.0
patchcore,mvtec,screw,2,3,mvtec_screw_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k2/seed3/mvtec_screw_k2_seed3/metrics.json,160,160,0,1.0,37.3465747339651,0.0
patchcore,mvtec,screw,2,4,mvtec_screw_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k2/seed4/mvtec_screw_k2_seed4/metrics.json,160,160,0,1.0,37.472525379416766,0.0
patchcore,mvtec,screw,4,0,mvtec_screw_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k4/seed0/mvtec_screw_k4_seed0/metrics.json,160,160,0,1.0,42.890116174385184,0.0
patchcore,mvtec,screw,4,1,mvtec_screw_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k4/seed1/mvtec_screw_k4_seed1/metrics.json,160,160,0,1.0,43.09069078517496,0.0
patchcore,mvtec,screw,4,2,mvtec_screw_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k4/seed2/mvtec_screw_k4_seed2/metrics.json,160,160,0,1.0,43.17185058971518,0.0
patchcore,mvtec,screw,4,3,mvtec_screw_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k4/seed3/mvtec_screw_k4_seed3/metrics.json,160,160,0,1.0,42.88442836768809,0.0
patchcore,mvtec,screw,4,4,mvtec_screw_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k4/seed4/mvtec_screw_k4_seed4/metrics.json,160,160,0,1.0,42.84279509956832,0.0
patchcore,mvtec,screw,8,0,mvtec_screw_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k8/seed0/mvtec_screw_k8_seed0/metrics.json,160,160,0,1.0,53.83961235565948,0.0
patchcore,mvtec,screw,8,1,mvtec_screw_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k8/seed1/mvtec_screw_k8_seed1/metrics.json,160,160,0,1.0,54.091131237510126,0.0
patchcore,mvtec,screw,8,2,mvtec_screw_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k8/seed2/mvtec_screw_k8_seed2/metrics.json,160,160,0,1.0,54.07628504326567,0.0
patchcore,mvtec,screw,8,3,mvtec_screw_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k8/seed3/mvtec_screw_k8_seed3/metrics.json,160,160,0,1.0,53.96466832171427,0.0
patchcore,mvtec,screw,8,4,mvtec_screw_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/screw/k8/seed4/mvtec_screw_k8_seed4/metrics.json,160,160,0,1.0,53.81539240479469,0.0
patchcore,mvtec,tile,1,0,mvtec_tile_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k1/seed0/mvtec_tile_k1_seed0/metrics.json,117,117,0,1.0,43.491846222120024,0.0
patchcore,mvtec,tile,1,1,mvtec_tile_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k1/seed1/mvtec_tile_k1_seed1/metrics.json,117,117,0,1.0,43.14577453630443,0.0
patchcore,mvtec,tile,1,2,mvtec_tile_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k1/seed2/mvtec_tile_k1_seed2/metrics.json,117,117,0,1.0,43.241434084832605,0.0
patchcore,mvtec,tile,1,3,mvtec_tile_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k1/seed3/mvtec_tile_k1_seed3/metrics.json,117,117,0,1.0,43.529868731872206,0.0
patchcore,mvtec,tile,1,4,mvtec_tile_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k1/seed4/mvtec_tile_k1_seed4/metrics.json,117,117,0,1.0,43.54606582444862,0.0
patchcore,mvtec,tile,2,0,mvtec_tile_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k2/seed0/mvtec_tile_k2_seed0/metrics.json,117,117,0,1.0,46.02735934970089,0.0
patchcore,mvtec,tile,2,1,mvtec_tile_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k2/seed1/mvtec_tile_k2_seed1/metrics.json,117,117,0,1.0,46.03122611048544,0.0
patchcore,mvtec,tile,2,2,mvtec_tile_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k2/seed2/mvtec_tile_k2_seed2/metrics.json,117,117,0,1.0,46.08218682408492,0.0
patchcore,mvtec,tile,2,3,mvtec_tile_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k2/seed3/mvtec_tile_k2_seed3/metrics.json,117,117,0,1.0,46.088762963429474,0.0
patchcore,mvtec,tile,2,4,mvtec_tile_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k2/seed4/mvtec_tile_k2_seed4/metrics.json,117,117,0,1.0,46.03066630601787,0.0
patchcore,mvtec,tile,4,0,mvtec_tile_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k4/seed0/mvtec_tile_k4_seed0/metrics.json,117,117,0,1.0,51.623266207205496,0.0
patchcore,mvtec,tile,4,1,mvtec_tile_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k4/seed1/mvtec_tile_k4_seed1/metrics.json,117,117,0,1.0,51.77687395574986,0.0
patchcore,mvtec,tile,4,2,mvtec_tile_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k4/seed2/mvtec_tile_k4_seed2/metrics.json,117,117,0,1.0,51.92251360784165,0.0
patchcore,mvtec,tile,4,3,mvtec_tile_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k4/seed3/mvtec_tile_k4_seed3/metrics.json,117,117,0,1.0,51.60891582779427,0.0
patchcore,mvtec,tile,4,4,mvtec_tile_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k4/seed4/mvtec_tile_k4_seed4/metrics.json,117,117,0,1.0,51.59863636880699,0.0
patchcore,mvtec,tile,8,0,mvtec_tile_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k8/seed0/mvtec_tile_k8_seed0/metrics.json,117,117,0,1.0,63.080573990805725,0.0
patchcore,mvtec,tile,8,1,mvtec_tile_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k8/seed1/mvtec_tile_k8_seed1/metrics.json,117,117,0,1.0,62.592319587969946,0.0
patchcore,mvtec,tile,8,2,mvtec_tile_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k8/seed2/mvtec_tile_k8_seed2/metrics.json,117,117,0,1.0,62.774643757675065,0.0
patchcore,mvtec,tile,8,3,mvtec_tile_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k8/seed3/mvtec_tile_k8_seed3/metrics.json,117,117,0,1.0,62.55017216993957,0.0
patchcore,mvtec,tile,8,4,mvtec_tile_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/tile/k8/seed4/mvtec_tile_k8_seed4/metrics.json,117,117,0,1.0,63.04538757420885,0.0
patchcore,mvtec,toothbrush,1,0,mvtec_toothbrush_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k1/seed0/mvtec_toothbrush_k1_seed0/metrics.json,42,42,0,1.0,55.36240750613312,0.0
patchcore,mvtec,toothbrush,1,1,mvtec_toothbrush_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k1/seed1/mvtec_toothbrush_k1_seed1/metrics.json,42,42,0,1.0,56.06895913868876,0.0
patchcore,mvtec,toothbrush,1,2,mvtec_toothbrush_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k1/seed2/mvtec_toothbrush_k1_seed2/metrics.json,42,42,0,1.0,55.27466515334146,0.0
patchcore,mvtec,toothbrush,1,3,mvtec_toothbrush_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k1/seed3/mvtec_toothbrush_k1_seed3/metrics.json,42,42,0,1.0,56.01158414113646,0.0
patchcore,mvtec,toothbrush,1,4,mvtec_toothbrush_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k1/seed4/mvtec_toothbrush_k1_seed4/metrics.json,42,42,0,1.0,55.33540898856396,0.0
patchcore,mvtec,toothbrush,2,0,mvtec_toothbrush_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k2/seed0/mvtec_toothbrush_k2_seed0/metrics.json,42,42,0,1.0,58.76378111618882,0.0
patchcore,mvtec,toothbrush,2,1,mvtec_toothbrush_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k2/seed1/mvtec_toothbrush_k2_seed1/metrics.json,42,42,0,1.0,58.112767087073905,0.0
patchcore,mvtec,toothbrush,2,2,mvtec_toothbrush_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k2/seed2/mvtec_toothbrush_k2_seed2/metrics.json,42,42,0,1.0,58.83151753750142,0.0
patchcore,mvtec,toothbrush,2,3,mvtec_toothbrush_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k2/seed3/mvtec_toothbrush_k2_seed3/metrics.json,42,42,0,1.0,58.162617763238295,0.0
patchcore,mvtec,toothbrush,2,4,mvtec_toothbrush_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k2/seed4/mvtec_toothbrush_k2_seed4/metrics.json,42,42,0,1.0,58.86848697472097,0.0
patchcore,mvtec,toothbrush,4,0,mvtec_toothbrush_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k4/seed0/mvtec_toothbrush_k4_seed0/metrics.json,42,42,0,1.0,63.7004950771197,0.0
patchcore,mvtec,toothbrush,4,1,mvtec_toothbrush_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k4/seed1/mvtec_toothbrush_k4_seed1/metrics.json,42,42,0,1.0,63.72204699021365,0.0
patchcore,mvtec,toothbrush,4,2,mvtec_toothbrush_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k4/seed2/mvtec_toothbrush_k4_seed2/metrics.json,42,42,0,1.0,63.69744885679601,0.0
patchcore,mvtec,toothbrush,4,3,mvtec_toothbrush_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k4/seed3/mvtec_toothbrush_k4_seed3/metrics.json,42,42,0,1.0,63.64027600613467,0.0
patchcore,mvtec,toothbrush,4,4,mvtec_toothbrush_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k4/seed4/mvtec_toothbrush_k4_seed4/metrics.json,42,42,0,1.0,64.6749015099236,0.0
patchcore,mvtec,toothbrush,8,0,mvtec_toothbrush_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k8/seed0/mvtec_toothbrush_k8_seed0/metrics.json,42,42,0,1.0,74.65255768537256,0.0
patchcore,mvtec,toothbrush,8,1,mvtec_toothbrush_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k8/seed1/mvtec_toothbrush_k8_seed1/metrics.json,42,42,0,1.0,74.68855273743559,0.0
patchcore,mvtec,toothbrush,8,2,mvtec_toothbrush_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k8/seed2/mvtec_toothbrush_k8_seed2/metrics.json,42,42,0,1.0,75.26530707643057,0.0
patchcore,mvtec,toothbrush,8,3,mvtec_toothbrush_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k8/seed3/mvtec_toothbrush_k8_seed3/metrics.json,42,42,0,1.0,74.75206049968533,0.0
patchcore,mvtec,toothbrush,8,4,mvtec_toothbrush_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/toothbrush/k8/seed4/mvtec_toothbrush_k8_seed4/metrics.json,42,42,0,1.0,74.67835588890705,0.0
patchcore,mvtec,transistor,1,0,mvtec_transistor_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k1/seed0/mvtec_transistor_k1_seed0/metrics.json,100,100,0,1.0,57.93082132586278,0.0
patchcore,mvtec,transistor,1,1,mvtec_transistor_k1_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k1/seed1/mvtec_transistor_k1_seed1/metrics.json,100,100,0,1.0,58.485004586400464,0.0
patchcore,mvtec,transistor,1,2,mvtec_transistor_k1_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k1/seed2/mvtec_transistor_k1_seed2/metrics.json,100,100,0,1.0,58.225716952001676,0.0
patchcore,mvtec,transistor,1,3,mvtec_transistor_k1_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k1/seed3/mvtec_transistor_k1_seed3/metrics.json,100,100,0,1.0,57.90016977698542,0.0
patchcore,mvtec,transistor,1,4,mvtec_transistor_k1_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k1/seed4/mvtec_transistor_k1_seed4/metrics.json,100,100,0,1.0,57.98133240547031,0.0
patchcore,mvtec,transistor,2,0,mvtec_transistor_k2_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k2/seed0/mvtec_transistor_k2_seed0/metrics.json,100,100,0,1.0,60.69599062902853,0.0
patchcore,mvtec,transistor,2,1,mvtec_transistor_k2_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k2/seed1/mvtec_transistor_k2_seed1/metrics.json,100,100,0,1.0,61.09573550405912,0.0
patchcore,mvtec,transistor,2,2,mvtec_transistor_k2_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k2/seed2/mvtec_transistor_k2_seed2/metrics.json,100,100,0,1.0,60.66290294518694,0.0
patchcore,mvtec,transistor,2,3,mvtec_transistor_k2_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k2/seed3/mvtec_transistor_k2_seed3/metrics.json,100,100,0,1.0,60.87362427962944,0.0
patchcore,mvtec,transistor,2,4,mvtec_transistor_k2_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k2/seed4/mvtec_transistor_k2_seed4/metrics.json,100,100,0,1.0,60.630662612384185,0.0
patchcore,mvtec,transistor,4,0,mvtec_transistor_k4_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k4/seed0/mvtec_transistor_k4_seed0/metrics.json,100,100,0,1.0,66.94167994777672,0.0
patchcore,mvtec,transistor,4,1,mvtec_transistor_k4_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k4/seed1/mvtec_transistor_k4_seed1/metrics.json,100,100,0,1.0,66.23536344268359,0.0
patchcore,mvtec,transistor,4,2,mvtec_transistor_k4_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k4/seed2/mvtec_transistor_k4_seed2/metrics.json,100,100,0,1.0,66.26601327909157,0.0
patchcore,mvtec,transistor,4,3,mvtec_transistor_k4_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k4/seed3/mvtec_transistor_k4_seed3/metrics.json,100,100,0,1.0,66.7690270091407,0.0
patchcore,mvtec,transistor,4,4,mvtec_transistor_k4_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k4/seed4/mvtec_transistor_k4_seed4/metrics.json,100,100,0,1.0,66.34993813349865,0.0
patchcore,mvtec,transistor,8,0,mvtec_transistor_k8_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k8/seed0/mvtec_transistor_k8_seed0/metrics.json,100,100,0,1.0,77.31273263227195,0.0
patchcore,mvtec,transistor,8,1,mvtec_transistor_k8_seed1,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k8/seed1/mvtec_transistor_k8_seed1/metrics.json,100,100,0,1.0,77.46000098413788,0.0
patchcore,mvtec,transistor,8,2,mvtec_transistor_k8_seed2,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k8/seed2/mvtec_transistor_k8_seed2/metrics.json,100,100,0,1.0,77.48345265164971,0.0
patchcore,mvtec,transistor,8,3,mvtec_transistor_k8_seed3,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k8/seed3/mvtec_transistor_k8_seed3/metrics.json,100,100,0,1.0,77.69317738129757,0.0
patchcore,mvtec,transistor,8,4,mvtec_transistor_k8_seed4,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/transistor/k8/seed4/mvtec_transistor_k8_seed4/metrics.json,100,100,0,1.0,77.38099814974703,0.0
patchcore,mvtec,wood,1,0,mvtec_wood_k1_seed0,outputs/stage2/patchcore_mvtec_grid/patchcore/mvtec/wood/k1/seed0/mvtec_wood_k1_seed0/metrics.json,79,79,0,1.0,56.018012917683095,0.0
